日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-18,0.774,0.779,0.783,0.773,4210108,327994519.1,1.29,0.52,0.004,3.62
2024-06-19,0.782,0.77,0.783,0.77,3745573,289517833.6,1.67,-1.16,-0.009,3.22
2024-06-20,0.77,0.758,0.773,0.757,5295094,403535130.3,2.08,-1.56,-0.012,4.55
2024-06-21,0.756,0.755,0.757,0.747,4539219,341491367.8,1.32,-0.4,-0.003,3.9
2024-06-24,0.749,0.744,0.755,0.744,5431795,407109855.6,1.46,-1.46,-0.011,4.67
2024-06-25,0.743,0.73,0.745,0.726,6202575,455721040.3,2.55,-1.88,-0.014,5.33
2024-06-26,0.729,0.742,0.744,0.729,5676583,418294624.6,2.05,1.64,0.012,4.88
2024-06-27,0.739,0.731,0.739,0.73,3883546,285086256.3,1.21,-1.48,-0.011,3.34
2024-06-28,0.729,0.723,0.739,0.72,5417603,395784764.1,2.6,-1.09,-0.008,4.66
2024-07-01,0.721,0.722,0.724,0.706,6074724,433432049.465,2.49,-0.14,-0.001,5.22
2024-07-02,0.718,0.715,0.722,0.712,4362165,312573318.3,1.39,-0.97,-0.007,3.75
2024-07-03,0.715,0.714,0.721,0.708,4438683,316890423.023,1.82,-0.14,-0.001,3.82
2024-07-04,0.717,0.709,0.722,0.709,4931213,352366670.3,1.82,-0.7,-0.005,4.24
2024-07-05,0.711,0.712,0.715,0.702,4969686,352155480.41,1.83,0.42,0.003,4.27
2024-07-08,0.709,0.7,0.711,0.698,4162458,292746597.9,1.83,-1.69,-0.012,3.58
2024-07-09,0.7,0.713,0.717,0.695,7035458,497052575.5,3.14,1.86,0.013,6.05
2024-07-10,0.71,0.713,0.721,0.708,5215781,373012149.9,1.82,0.0,0.0,4.48
2024-07-11,0.721,0.727,0.732,0.716,8450012,612333311.0,2.24,1.96,0.014,7.26
2024-07-12,0.725,0.727,0.731,0.72,4891665,355238861.6,1.51,0.0,0.0,4.21
2024-07-15,0.723,0.72,0.724,0.716,4069535,292963126.4,1.1,-0.96,-0.007,3.5
2024-07-16,0.719,0.733,0.733,0.718,5579185,405723201.2,2.08,1.81,0.013,4.8
2024-07-17,0.73,0.731,0.737,0.727,3716199,271886456.9,1.36,-0.27,-0.002,3.19
2024-07-18,0.726,0.743,0.743,0.724,7022953,515781428.7,2.6,1.64,0.012,6.04
2024-07-19,0.738,0.745,0.747,0.737,4602617,341894753.996,1.35,0.27,0.002,3.96
2024-07-22,0.745,0.744,0.75,0.74,4028665,299883840.7,1.34,-0.13,-0.001,3.46
2024-07-23,0.744,0.723,0.745,0.723,4699643,344277282.3,2.96,-2.82,-0.021,4.04
2024-07-24,0.721,0.714,0.729,0.712,4480050,322269104.4,2.35,-1.24,-0.009,3.85
2024-07-25,0.712,0.712,0.718,0.709,4733818,337354852.4,1.26,-0.28,-0.002,4.07
2024-07-26,0.714,0.719,0.724,0.713,4690967,336786947.992,1.54,0.98,0.007,4.03
2024-07-29,0.716,0.707,0.717,0.705,3858482,273337554.3,1.67,-1.67,-0.012,3.32
2024-07-30,0.705,0.705,0.708,0.701,4151813,292293488.064,0.99,-0.28,-0.002,3.57
2024-07-31,0.704,0.729,0.73,0.701,8764285,631618106.408,4.11,3.4,0.024,7.53
2024-08-01,0.729,0.718,0.731,0.717,6777302,489297359.758,1.92,-1.51,-0.011,5.83
2024-08-02,0.713,0.704,0.718,0.701,8019840,568072422.302,2.37,-1.95,-0.014,6.89
2024-08-05,0.697,0.689,0.709,0.688,9190628,642338918.898,2.98,-2.13,-0.015,7.9
2024-08-06,0.697,0.699,0.703,0.691,5844396,407756525.0,1.74,1.45,0.01,5.02
2024-08-07,0.696,0.695,0.701,0.694,3809655,265781002.4,1.0,-0.57,-0.004,3.28
2024-08-08,0.692,0.691,0.698,0.684,5564338,384066263.6,2.01,-0.58,-0.004,4.78
2024-08-09,0.695,0.685,0.699,0.684,4490861,310173183.5,2.17,-0.87,-0.006,3.86
2024-08-12,0.684,0.682,0.687,0.68,5423835,370166262.6,1.02,-0.44,-0.003,4.66
2024-08-13,0.682,0.69,0.691,0.68,6551718,448265706.52,1.61,1.17,0.008,5.63
2024-08-14,0.688,0.681,0.69,0.68,4085008,279203435.2,1.45,-1.3,-0.009,3.51
2024-08-15,0.679,0.685,0.691,0.678,6478496,443384742.9,1.91,0.59,0.004,5.57
2024-08-16,0.685,0.685,0.69,0.682,4401943,301950381.1,1.17,0.0,0.0,3.78
2024-08-19,0.684,0.686,0.694,0.683,5059246,348578683.985,1.61,0.15,0.001,4.35
2024-08-20,0.686,0.677,0.687,0.676,5592109,380208184.2,1.6,-1.31,-0.009,4.81
2024-08-21,0.675,0.675,0.68,0.672,3756640,253819337.6,1.18,-0.3,-0.002,3.23
2024-08-22,0.676,0.67,0.677,0.668,4905157,329326497.36,1.33,-0.74,-0.005,4.22
2024-08-23,0.667,0.67,0.674,0.666,4604275,308204257.536,1.19,0.0,0.0,3.96
2024-08-26,0.671,0.67,0.676,0.667,4464413,299602611.6,1.34,0.0,0.0,3.84
2024-08-27,0.667,0.664,0.668,0.661,4141113,274942950.1,1.04,-0.9,-0.006,3.56
2024-08-28,0.662,0.664,0.665,0.658,4032924,266816744.5,1.05,0.0,0.0,3.47
2024-08-29,0.66,0.667,0.671,0.653,6784893,449696748.6,2.71,0.45,0.003,5.83
2024-08-30,0.666,0.685,0.694,0.666,11600889,793948478.466,4.2,2.7,0.018,9.97
2024-09-02,0.683,0.666,0.686,0.665,8657018,582785544.5,3.07,-2.77,-0.019,7.44
2024-09-03,0.665,0.673,0.677,0.664,6947340,466800260.564,1.95,1.05,0.007,5.97
2024-09-04,0.668,0.674,0.68,0.666,5501861,370346079.9,2.08,0.15,0.001,4.73
2024-09-05,0.674,0.677,0.683,0.673,5685587,385526561.4,1.48,0.45,0.003,4.89
2024-09-06,0.678,0.667,0.679,0.666,5134279,344552342.6,1.92,-1.48,-0.01,4.41
2024-09-09,0.662,0.669,0.672,0.661,5258486,350231466.014,1.65,0.3,0.002,4.52
2024-09-10,0.669,0.668,0.673,0.661,5812055,387264715.471,1.79,-0.15,-0.001,5.0
2024-09-11,0.667,0.677,0.679,0.666,7997761,539804041.754,1.95,1.35,0.009,6.88
2024-09-12,0.68,0.677,0.687,0.676,5424514,369674945.4,1.62,0.0,0.0,4.66
2024-09-13,0.678,0.672,0.68,0.671,5280849,356125979.8,1.33,-0.74,-0.005,4.54
2024-09-18,0.67,0.671,0.674,0.666,4341346,290664479.3,1.19,-0.15,-0.001,3.73
2024-09-19,0.673,0.676,0.684,0.664,8414667,567573747.7,2.98,0.75,0.005,7.23
2024-09-20,0.674,0.672,0.676,0.666,6666194,446741186.3,1.48,-0.59,-0.004,5.73
2024-09-23,0.672,0.67,0.677,0.669,5358805,360575074.175,1.19,-0.3,-0.002,4.61
2024-09-24,0.676,0.711,0.711,0.671,16959336,1175990195.259,5.97,6.12,0.041,14.58
2024-09-25,0.726,0.722,0.74,0.721,16374765,1193901515.607,2.67,1.55,0.011,14.08
2024-09-26,0.719,0.754,0.755,0.714,14419651,1058278346.029,5.68,4.43,0.032,12.4
2024-09-27,0.769,0.841,0.852,0.769,34053746,2758828013.558,11.01,11.54,0.087,29.28
2024-09-30,0.899,1.009,1.009,0.871,44802735,4223698800.059,16.41,19.98,0.168,38.52
2024-10-08,1.211,1.211,1.211,1.05,121314707,14187470961.129,15.96,20.02,0.202,104.3
2024-10-09,1.11,1.023,1.146,1.021,85922902,9243847242.359,10.32,-15.52,-0.188,73.87
2024-10-10,1.02,0.989,1.045,0.969,46027154,4624469537.013,7.43,-3.32,-0.034,39.57
2024-10-11,0.97,0.936,0.979,0.92,41061080,3889081957.482,5.97,-5.36,-0.053,35.3
2024-10-14,0.945,0.963,0.968,0.919,35590980,3367152747.825,5.24,2.88,0.027,30.6
2024-10-15,0.954,0.93,0.972,0.93,28880780,2745326206.12,4.36,-3.43,-0.033,24.83
2024-10-16,0.904,0.906,0.928,0.901,27891763,2542351356.922,2.9,-2.58,-0.024,23.98
2024-10-17,0.916,0.904,0.927,0.904,20817985,1907632397.576,2.54,-0.22,-0.002,17.9
2024-10-18,0.901,0.984,1.045,0.901,58468400,5623016876.727,15.93,8.85,0.08,50.27
2024-10-21,0.987,0.987,1.015,0.975,35249905,3499502912.739,4.07,0.3,0.003,30.3
2024-10-22,0.983,0.991,0.996,0.973,22112899,2181391423.181,2.33,0.41,0.004,19.01
2024-10-23,0.985,0.983,1.006,0.975,23657827,2339504513.304,3.13,-0.81,-0.008,20.34
2024-10-24,0.976,0.969,0.983,0.966,15847764,1541480397.714,1.73,-1.42,-0.014,13.62
2024-10-25,0.978,1.001,1.021,0.972,42047766,4203345562.377,5.06,3.3,0.032,36.15
2024-10-28,1.001,0.994,1.001,0.981,17481989,1731297687.835,2.0,-0.7,-0.007,15.03
2024-10-29,0.997,0.969,0.999,0.969,22617530,2217834890.894,3.02,-2.52,-0.025,19.44
2024-10-30,0.96,0.958,0.971,0.947,18889507,1811796998.448,2.48,-1.14,-0.011,16.24
2024-10-31,0.957,0.965,0.986,0.949,25046635,2428594325.4,3.86,0.73,0.007,21.53
2024-11-01,0.957,0.948,0.968,0.946,17371926,1662533450.943,2.28,-1.76,-0.017,14.93
2024-11-04,0.948,0.976,0.978,0.946,18700149,1809165183.682,3.38,2.95,0.028,16.08
2024-11-05,0.977,1.028,1.033,0.969,51186959,5192851128.114,6.56,5.33,0.052,44.01
2024-11-06,1.028,1.011,1.062,1.002,38158683,3939644194.642,5.84,-1.65,-0.017,32.81
2024-11-07,1.0,1.053,1.054,0.998,30264827,3111134998.743,5.54,4.15,0.042,26.02
2024-11-08,1.076,1.037,1.079,1.032,29316919,3098734262.792,4.46,-1.52,-0.016,25.2
2024-11-11,1.022,1.066,1.067,1.02,25489155,2675797610.813,4.53,2.8,0.029,21.91
2024-11-12,1.075,1.068,1.096,1.054,44654799,4816947490.166,3.94,0.19,0.002,38.39
2024-11-13,1.058,1.087,1.092,1.049,24745936,2652673498.003,4.03,1.78,0.019,21.27
2024-11-14,1.085,1.048,1.088,1.047,19353345,2066032373.911,3.77,-3.59,-0.039,16.64
2024-11-15,1.043,1.005,1.05,1.005,23005638,2363075960.808,4.29,-4.1,-0.043,19.78
2024-11-18,1.006,0.983,1.01,0.972,25864252,2560002866.738,3.78,-2.19,-0.022,22.24
2024-11-19,0.986,1.015,1.015,0.973,28839876,2871333587.964,4.27,3.26,0.032,24.79
2024-11-20,1.006,1.016,1.024,1.003,16117303,1632481471.158,2.07,0.1,0.001,13.86
2024-11-21,1.014,1.014,1.022,1.007,11343555,1151031025.346,1.48,-0.2,-0.002,9.75
2024-11-22,1.011,0.974,1.017,0.974,16918013,1683083198.487,4.24,-3.94,-0.04,14.54
2024-11-25,0.979,0.972,0.983,0.957,20040830,1943471542.6,2.67,-0.21,-0.002,17.23
2024-11-26,0.967,0.96,0.978,0.959,9802736,949430089.0,1.95,-1.23,-0.012,8.43
2024-11-27,0.958,0.988,0.988,0.947,23315851,2263622954.74,4.27,2.92,0.028,20.04
2024-11-28,0.987,0.967,0.987,0.966,14343957,1400243115.256,2.13,-2.13,-0.021,12.33
2024-11-29,0.965,0.993,1.016,0.964,32087866,3193449903.964,5.38,2.69,0.026,27.59
2024-12-02,0.989,1.009,1.012,0.987,17500830,1757147079.67,2.52,1.61,0.016,15.05
2024-12-03,1.009,1.003,1.011,0.993,15249906,1528240930.131,1.78,-0.59,-0.006,13.11
2024-12-04,0.998,0.99,1.003,0.985,14847094,1475635771.683,1.79,-1.3,-0.013,12.76
2024-12-05,0.988,0.993,1.001,0.986,10416267,1035156469.628,1.52,0.3,0.003,8.96
2024-12-06,0.993,1.016,1.028,0.99,24908673,2525162701.489,3.83,2.32,0.023,21.41
2024-12-09,1.015,1.008,1.019,1.0,11758250,1186711793.935,1.87,-0.79,-0.008,10.11
2024-12-10,1.061,1.014,1.071,1.012,25994138,2692128502.973,5.85,0.6,0.006,22.35
2024-12-11,1.013,1.013,1.023,1.008,11597154,1175196556.1,1.48,-0.1,-0.001,9.97
2024-12-12,1.011,1.028,1.033,1.009,16902545,1727408524.408,2.37,1.48,0.015,14.53
2024-12-13,1.019,1.0,1.02,0.998,14820518,1494561745.204,2.14,-2.72,-0.028,12.74
2024-12-16,0.999,0.984,0.999,0.98,11533126,1137908513.04,1.9,-1.6,-0.016,9.92
2024-12-17,0.983,0.988,1.003,0.982,14004772,1391150693.056,2.13,0.41,0.004,12.04
2024-12-18,0.992,0.987,0.993,0.983,9560888,943906495.695,1.01,-0.1,-0.001,8.22
2024-12-19,0.978,0.992,0.995,0.974,11286236,1113493748.491,2.13,0.51,0.005,9.7
2024-12-20,0.99,0.99,1.0,0.985,12905526,1279569017.204,1.51,-0.2,-0.002,11.1
2024-12-23,0.989,0.983,0.997,0.98,13211053,1306052693.28,1.72,-0.71,-0.007,11.36
2024-12-24,0.982,0.994,0.994,0.98,19849137,1960422899.4,1.42,1.12,0.011,17.06
2024-12-25,0.994,0.988,0.997,0.982,9765442,966127872.9,1.51,-0.6,-0.006,8.4
2024-12-26,0.988,0.991,0.996,0.984,9468475,938742520.6,1.21,0.3,0.003,8.14
2024-12-27,0.991,0.989,1.003,0.984,14458327,1434489471.997,1.92,-0.2,-0.002,12.43
2024-12-30,0.986,0.991,0.995,0.985,9505099,941442042.103,1.01,0.2,0.002,8.17
2024-12-31,0.989,0.961,0.991,0.96,16641502,1623001945.95,3.13,-3.03,-0.03,14.31
2025-01-02,0.959,0.922,0.959,0.914,19582129,1830982527.866,4.68,-4.06,-0.039,16.84
2025-01-03,0.923,0.905,0.926,0.903,15265062,1394836037.315,2.49,-1.84,-0.017,13.12
2025-01-06,0.904,0.903,0.911,0.897,13315473,1202917691.72,1.55,-0.22,-0.002,11.45
2025-01-07,0.896,0.907,0.908,0.888,13274225,1193424019.408,2.21,0.44,0.004,11.41
2025-01-08,0.9,0.896,0.907,0.878,14639384,1307134040.942,3.2,-1.21,-0.011,12.59
2025-01-09,0.89,0.899,0.905,0.889,9493344,854880173.0,1.79,0.33,0.003,8.16
2025-01-10,0.898,0.884,0.903,0.883,8219461,734813724.8,2.22,-1.67,-0.015,7.07
2025-01-13,0.873,0.884,0.893,0.871,9724099,859310758.419,2.49,0.0,0.0,8.36
2025-01-14,0.888,0.929,0.93,0.884,21180079,1930920523.435,5.2,5.09,0.045,18.21
2025-01-15,0.924,0.912,0.924,0.908,13642303,1246409169.948,1.72,-1.83,-0.017,11.73
2025-01-16,0.917,0.919,0.933,0.908,13605964,1251641746.117,2.74,0.77,0.007,11.7
2025-01-17,0.914,0.925,0.932,0.913,11349102,1047410396.159,2.07,0.65,0.006,9.76
2025-01-20,0.935,0.943,0.95,0.934,16430323,1551391012.3,1.73,1.95,0.018,14.13
2025-01-21,0.955,0.947,0.956,0.937,9407749,889024014.3,2.01,0.42,0.004,8.09
2025-01-22,0.943,0.942,0.948,0.932,10262387,964201604.182,1.69,-0.53,-0.005,8.82
2025-01-23,0.954,0.94,0.967,0.94,13580702,1295075394.9,2.87,-0.21,-0.002,11.68
2025-01-24,0.936,0.955,0.96,0.935,14011329,1333732350.6,2.66,1.6,0.015,12.05
2025-01-27,0.958,0.925,0.959,0.925,10928000,1026667630.357,3.56,-3.14,-0.03,9.39
2025-02-05,0.933,0.919,0.933,0.915,10674377,984012561.202,1.95,-0.65,-0.006,9.18
2025-02-06,0.917,0.945,0.946,0.916,14836623,1389141574.167,3.26,2.83,0.026,12.76
2025-02-07,0.945,0.972,0.985,0.945,23394187,2265390538.315,4.23,2.86,0.027,20.11
2025-02-10,0.974,0.974,0.977,0.963,11803701,1145646095.023,1.44,0.21,0.002,10.15
2025-02-11,0.974,0.958,0.974,0.958,10157121,977238770.381,1.64,-1.64,-0.016,8.73
2025-02-12,0.956,0.973,0.977,0.952,13219782,1274511596.452,2.61,1.57,0.015,11.37
2025-02-13,0.971,0.965,0.979,0.965,11787342,1146122803.365,1.44,-0.82,-0.008,10.13
2025-02-14,0.964,0.979,0.985,0.962,14610892,1427900850.49,2.38,1.45,0.014,12.56
2025-02-17,0.989,0.99,0.995,0.981,14928633,1475759500.741,1.43,1.12,0.011,12.83
2025-02-18,0.988,0.97,0.993,0.967,13107298,1287007017.13,2.63,-2.02,-0.02,11.27
2025-02-19,0.967,0.988,0.989,0.966,11601234,1139256322.094,2.37,1.86,0.018,9.97
2025-02-20,0.986,0.986,0.99,0.976,9302180,914332056.678,1.42,-0.2,-0.002,8.0
2025-02-21,0.986,1.009,1.013,0.986,17176464,1722477404.202,2.74,2.33,0.023,14.77
2025-02-24,1.005,1.003,1.01,0.993,11768164,1179246746.737,1.68,-0.59,-0.006,10.12
2025-02-25,0.989,0.99,1.003,0.985,11205541,1111833376.4,1.79,-1.3,-0.013,9.63
2025-02-26,0.992,1.004,1.004,0.988,11099917,1106178854.499,1.62,1.41,0.014,9.54
2025-02-27,1.002,0.998,1.01,0.985,12367072,1231936852.772,2.49,-0.6,-0.006,10.63
2025-02-28,0.992,0.958,0.993,0.956,14541884,1415660820.787,3.71,-4.01,-0.04,12.5
2025-03-03,0.961,0.971,0.988,0.954,17261681,1682479632.925,3.55,1.36,0.013,14.84
2025-03-04,0.962,0.965,0.966,0.953,11159789,1072270576.5,1.34,-0.62,-0.006,9.59
2025-03-05,0.962,0.964,0.969,0.958,7340393,706768529.6,1.14,-0.1,-0.001,6.31
2025-03-06,0.972,0.984,0.987,0.969,12656908,1240029172.939,1.87,2.07,0.02,10.88
2025-03-07,0.979,0.968,0.979,0.965,9843060,956304649.0,1.42,-1.63,-0.016,8.46
2025-03-10,0.969,0.967,0.974,0.957,6871324,662228940.2,1.76,-0.1,-0.001,5.91
2025-03-11,0.955,0.967,0.967,0.953,6845420,657577021.269,1.45,0.0,0.0,5.89
2025-03-12,0.97,0.962,0.974,0.962,7738265,748762387.879,1.24,-0.52,-0.005,6.65
2025-03-13,0.963,0.952,0.969,0.947,8269105,790248813.8,2.29,-1.04,-0.01,7.11
2025-03-14,0.952,0.984,0.988,0.95,19152511,1867560218.076,3.99,3.36,0.032,16.47
2025-03-17,0.986,0.977,0.986,0.974,6787777,664577361.6,1.22,-0.71,-0.007,5.84
2025-03-18,0.982,0.984,0.989,0.976,8905861,874776463.424,1.33,0.72,0.007,7.66
2025-03-19,0.982,0.983,0.99,0.975,8213083,807160183.204,1.52,-0.1,-0.001,7.06
2025-03-20,0.98,0.972,0.982,0.971,6503076,634978192.5,1.12,-1.12,-0.011,5.59
2025-03-21,0.97,0.949,0.973,0.948,10939873,1046989149.064,2.57,-2.37,-0.023,9.41
2025-03-24,0.948,0.95,0.953,0.938,7958103,753277189.3,1.58,0.11,0.001,6.84
2025-03-25,0.951,0.948,0.957,0.943,6801214,645313905.8,1.47,-0.21,-0.002,5.85
2025-03-26,0.945,0.943,0.954,0.943,5984444,567087174.999,1.16,-0.53,-0.005,5.14
2025-03-27,0.941,0.944,0.955,0.933,7041127,664640195.736,2.33,0.11,0.001,6.05
2025-03-28,0.943,0.939,0.948,0.937,7488854,704665134.23,1.17,-0.53,-0.005,6.44
2025-03-31,0.935,0.927,0.936,0.919,9833384,910900940.091,1.81,-1.28,-0.012,8.45
2025-04-01,0.929,0.924,0.936,0.922,6244974,579355778.37,1.51,-0.32,-0.003,5.37
2025-04-02,0.923,0.927,0.933,0.921,6419964,595052175.553,1.3,0.32,0.003,5.52
2025-04-03,0.914,0.906,0.92,0.901,13683533,1245515346.108,2.05,-2.27,-0.021,11.76
2025-04-07,0.86,0.788,0.86,0.76,39676397,3210962269.12,11.04,-13.02,-0.118,34.11
2025-04-08,0.793,0.796,0.815,0.782,18052519,1442138286.421,4.19,1.02,0.008,15.52
2025-04-09,0.777,0.801,0.809,0.768,20339832,1615073778.949,5.15,0.63,0.005,17.49
2025-04-10,0.827,0.819,0.841,0.818,22052735,1828345444.8,2.87,2.25,0.018,18.96
2025-04-11,0.81,0.832,0.84,0.81,13321707,1100817165.184,3.66,1.59,0.013,11.45
2025-04-14,0.845,0.835,0.847,0.832,9527201,799128090.5,1.8,0.36,0.003,8.19
2025-04-15,0.836,0.835,0.839,0.83,7827162,652248097.8,1.08,0.0,0.0,6.73
2025-04-16,0.831,0.825,0.832,0.813,9051806,743095902.0,2.28,-1.2,-0.01,7.78
2025-04-17,0.82,0.826,0.831,0.817,9985556,826157001.7,1.7,0.12,0.001,8.58
2025-04-18,0.823,0.831,0.831,0.821,9411925,778878132.5,1.21,0.61,0.005,8.09
2025-04-21,0.829,0.843,0.845,0.824,9603176,805474299.7,2.53,1.44,0.012,8.26
2025-04-22,0.842,0.841,0.846,0.837,6601446,555349331.4,1.07,-0.24,-0.002,5.68
2025-04-23,0.849,0.853,0.859,0.845,10565332,900586396.5,1.66,1.43,0.012,9.08
2025-04-24,0.851,0.846,0.858,0.845,11182694,950548568.2,1.52,-0.82,-0.007,9.61
2025-04-25,0.85,0.854,0.86,0.849,11056659,945488767.2,1.3,0.95,0.008,9.51
2025-04-28,0.855,0.848,0.858,0.846,5745737,487954337.528,1.41,-0.7,-0.006,4.94
2025-04-29,0.847,0.846,0.852,0.844,6421626,544127507.5,0.94,-0.24,-0.002,5.52
2025-04-30,0.848,0.854,0.857,0.846,10018230,855875597.992,1.3,0.95,0.008,8.61
2025-05-06,0.863,0.871,0.873,0.861,7500570,650922950.208,1.41,1.99,0.017,6.45
2025-05-07,0.89,0.876,0.896,0.87,11111710,979355252.9,2.99,0.57,0.005,9.55
2025-05-08,0.875,0.896,0.899,0.875,13188908,1175954407.156,2.74,2.28,0.02,11.34
2025-05-09,0.897,0.889,0.897,0.884,7527781,669522739.304,1.45,-0.78,-0.007,6.47
2025-05-12,0.905,0.916,0.917,0.902,11644576,1058409319.63,1.69,3.04,0.027,10.01
2025-05-13,0.931,0.914,0.931,0.913,9050144,831449170.483,1.97,-0.22,-0.002,7.78
2025-05-14,0.915,0.926,0.937,0.91,11345350,1045798427.801,2.95,1.31,0.012,9.75
2025-05-15,0.923,0.906,0.923,0.906,8847007,807837469.104,1.84,-2.16,-0.02,7.61
2025-05-16,0.903,0.905,0.911,0.902,6319248,573490624.9,0.99,-0.11,-0.001,5.43
2025-05-19,0.905,0.901,0.906,0.895,6885216,619968227.1,1.22,-0.44,-0.004,5.92
2025-05-20,0.906,0.908,0.914,0.897,6943226,629081301.7,1.89,0.78,0.007,5.97
2025-05-21,0.91,0.919,0.926,0.909,9694618,891079640.5,1.87,1.21,0.011,8.33
2025-05-22,0.92,0.911,0.921,0.909,5062863,462104487.9,1.31,-0.87,-0.008,4.35
2025-05-23,0.91,0.899,0.917,0.899,7503574,681656840.704,1.98,-1.32,-0.012,6.45
2025-05-26,0.895,0.888,0.9,0.883,7084754,629844894.26,1.89,-1.22,-0.011,6.09
2025-05-27,0.889,0.884,0.889,0.878,5920360,522369894.2,1.24,-0.45,-0.004,5.09
2025-05-28,0.885,0.879,0.888,0.877,5496460,485012879.815,1.24,-0.57,-0.005,4.73
2025-05-29,0.881,0.891,0.894,0.879,7059009,627224511.142,1.71,1.37,0.012,6.07
2025-05-30,0.886,0.882,0.886,0.877,6289772,554340275.32,1.01,-1.01,-0.009,5.41
2025-06-03,0.879,0.882,0.889,0.877,4553290,402413369.3,1.36,0.0,0.0,3.91
2025-06-04,0.886,0.894,0.897,0.885,5986492,534515830.7,1.36,1.36,0.012,5.15
2025-06-05,0.895,0.907,0.91,0.889,6601224,594330308.264,2.35,1.45,0.013,5.68
2025-06-06,0.907,0.902,0.909,0.898,5065469,457039656.5,1.21,-0.55,-0.005,4.35
2025-06-09,0.903,0.911,0.917,0.903,6388142,582320822.345,1.55,1.0,0.009,5.49
2025-06-10,0.909,0.898,0.912,0.893,7075525,638253277.5,2.09,-1.43,-0.013,6.08
2025-06-11,0.901,0.912,0.919,0.9,8188445,747560660.797,2.12,1.56,0.014,7.04
2025-06-12,0.909,0.914,0.92,0.906,5959511,545043734.9,1.54,0.22,0.002,5.12
2025-06-13,0.911,0.906,0.915,0.903,6432191,584168601.601,1.31,-0.88,-0.008,5.53
2025-06-16,0.904,0.915,0.918,0.904,5673580,518414466.288,1.55,0.99,0.009,4.88
2025-06-17,0.918,0.912,0.919,0.909,4224914,385460107.498,1.09,-0.33,-0.003,3.63
2025-06-18,0.912,0.917,0.918,0.907,4606627,420457460.792,1.21,0.55,0.005,3.96
2025-06-19,0.913,0.902,0.917,0.9,7265907,659081938.087,1.85,-1.64,-0.015,6.25
2025-06-20,0.902,0.895,0.908,0.894,4542386,408014793.578,1.55,-0.78,-0.007,3.91
